source_id,target_id,target_doi,relation,method
18451996,18446538,10.5281/zenodo.18446538,References,description_table
18451996,None,10.5281/zenodo.14538882,cites,text_grep
18451996,18451860,10.5281/zenodo.18451860,cites,text_grep
18451996,18446538,10.5281/zenodo.18446538,cites,text_grep
18451996,18451793,10.5281/zenodo.18451793,cites,text_grep
18451996,18451824,10.5281/zenodo.18451824,cites,text_grep
18452132,None,10.5281/zenodo.18286050,Extends,description_table
18452132,18317110,10.5281/zenodo.18317110,Extends,description_table
18452132,None,10.5281/zenodo.14538882,IsPartOf,description_table
18452132,18451996,10.5281/zenodo.18451996,References,description_table
18452132,18451860,10.5281/zenodo.18451860,References,description_table
18452132,None,10.5281/zenodo.14538882,cites,text_grep
18452132,None,10.5281/zenodo.18286050,cites,text_grep
18452132,18451860,10.5281/zenodo.18451860,cites,text_grep
18452132,18451996,10.5281/zenodo.18451996,cites,text_grep
18452132,18317110,10.5281/zenodo.18317110,cites,text_grep
18452156,18438789,10.5281/zenodo.18438789,Documents,description_table
18452156,18446378,10.5281/zenodo.18446378,Documents,description_table
18452156,18446538,10.5281/zenodo.18446538,Documents,description_table
18452156,18451793,10.5281/zenodo.18451793,Documents,description_table
18452156,18451824,10.5281/zenodo.18451824,Documents,description_table
18452156,18451860,10.5281/zenodo.18451860,Documents,description_table
18452156,18451996,10.5281/zenodo.18451996,Documents,description_table
18452156,18452132,10.5281/zenodo.18452132,Documents,description_table
18452156,None,10.5281/zenodo.14538882,cites,text_grep
18452156,18446378,10.5281/zenodo.18446378,cites,text_grep
18452156,18438789,10.5281/zenodo.18438789,cites,text_grep
18452156,18446538,10.5281/zenodo.18446538,cites,text_grep
18452156,18451860,10.5281/zenodo.18451860,cites,text_grep
18452156,18451793,10.5281/zenodo.18451793,cites,text_grep
18452156,18451824,10.5281/zenodo.18451824,cites,text_grep
18452156,18452132,10.5281/zenodo.18452132,cites,text_grep
18452156,18451996,10.5281/zenodo.18451996,cites,text_grep
18452597,None,10.5281/zenodo.14538882,IsPartOf,description_table
18452597,18451996,10.5281/zenodo.18451996,References,description_table
18452597,18452132,10.5281/zenodo.18452132,References,description_table
18452597,None,10.5281/zenodo.14538882,cites,text_grep
18452597,18452132,10.5281/zenodo.18452132,cites,text_grep
18452597,18451996,10.5281/zenodo.18451996,cites,text_grep
18452806,None,10.5281/zenodo.14538882,IsPartOf,description_table
18452806,18452686,10.5281/zenodo.18452686,HasMember,description_table
18452806,18451860,10.5281/zenodo.18451860,References,description_table
18452806,18451996,10.5281/zenodo.18451996,References,description_table
18452806,18451824,10.5281/zenodo.18451824,References,description_table
18452806,None,10.5281/zenodo.14538882,cites,text_grep
18452806,18451860,10.5281/zenodo.18451860,cites,text_grep
18452806,18452686,10.5281/zenodo.18452686,cites,text_grep
18452806,18451824,10.5281/zenodo.18451824,cites,text_grep
18452806,18451996,10.5281/zenodo.18451996,cites,text_grep
18459278,None,10.5281/zenodo.14538882,IsPartOf,description_table
18459278,None,10.5281/zenodo.14538882,cites,text_grep
18459339,None,10.5281/zenodo.14538882,IsPartOf,description_table
18459339,None,10.5281/zenodo.14538882,cites,text_grep
18459573,None,10.5281/zenodo.14538882,IsPartOf,description_table
18459573,18459278,10.5281/zenodo.18459278,HasPart,description_table
18459573,18459339,10.5281/zenodo.18459339,HasPart,description_table
18459573,18459278,10.5281/zenodo.18459278,cites,text_grep
18459573,18459339,10.5281/zenodo.18459339,cites,text_grep
18459573,None,10.5281/zenodo.14538882,cites,text_grep
18463275,None,10.5281/zenodo.14538882,IsPartOf,description_table
18463275,18459864,10.5281/zenodo.18459864,IsSupplementTo,description_table
18463275,18459278,10.5281/zenodo.18459278,References,description_table
18463275,18459339,10.5281/zenodo.18459339,References,description_table
18463275,18459573,10.5281/zenodo.18459573,References,description_table
18463275,18451996,10.5281/zenodo.18451996,References,description_table
18463275,None,10.5281/zenodo.14538882,cites,text_grep
18463275,18459278,10.5281/zenodo.18459278,cites,text_grep
18463275,18459864,10.5281/zenodo.18459864,cites,text_grep
18463275,None,10.5281/zenodo.18462699,cites,text_grep
18463275,18459573,10.5281/zenodo.18459573,cites,text_grep
18463275,18459339,10.5281/zenodo.18459339,cites,text_grep
18463275,18451996,10.5281/zenodo.18451996,cites,text_grep
18463723,None,10.5281/zenodo.14538882,IsPartOf,description_table
18463723,18174037,10.5281/zenodo.18174037,References,description_table
18463723,18237216,10.5281/zenodo.18237216,References,description_table
18463723,18144217,10.5281/zenodo.18144217,References,description_table
18463723,18380933,10.5281/zenodo.18380933,References,description_table
18463723,18319653,10.5281/zenodo.18319653,References,description_table
18463723,18265282,10.5281/zenodo.18265282,References,description_table
18463723,None,10.5281/zenodo.18318117,References,description_table
18463723,18358127,10.5281/zenodo.18358127,References,description_table
18463723,18342108,10.5281/zenodo.18342108,References,description_table
18463723,18233320,10.5281/zenodo.18233320,References,description_table
18463723,18174835,10.5281/zenodo.18174835,References,description_table
18463723,18339333,10.5281/zenodo.18339333,References,description_table
18463723,18451996,10.5281/zenodo.18451996,References,description_table
18463723,None,10.5281/zenodo.14538882,cites,text_grep
18463723,18174835,10.5281/zenodo.18174835,cites,text_grep
18463723,18233320,10.5281/zenodo.18233320,cites,text_grep
18463723,18174037,10.5281/zenodo.18174037,cites,text_grep
18463723,18144217,10.5281/zenodo.18144217,cites,text_grep
18463723,18380933,10.5281/zenodo.18380933,cites,text_grep
18463723,18342108,10.5281/zenodo.18342108,cites,text_grep
18463723,18265282,10.5281/zenodo.18265282,cites,text_grep
18463723,18358127,10.5281/zenodo.18358127,cites,text_grep
18463723,18339333,10.5281/zenodo.18339333,cites,text_grep
18463723,None,10.5281/zenodo.18318117,cites,text_grep
18463723,18451996,10.5281/zenodo.18451996,cites,text_grep
18463723,18237216,10.5281/zenodo.18237216,cites,text_grep
18463723,18319653,10.5281/zenodo.18319653,cites,text_grep
18463774,None,10.5281/zenodo.14538882,IsPartOf,description_table
18463774,None,10.5281/zenodo.18440291,References,description_table
18463774,None,10.5281/zenodo.18443236,References,description_table
18463774,None,10.5281/zenodo.18445652,References,description_table
18463774,None,10.5281/zenodo.18446397,References,description_table
18463774,18451996,10.5281/zenodo.18451996,References,description_table
18463774,None,10.5281/zenodo.18452086,References,description_table
18463774,18452156,10.5281/zenodo.18452156,References,description_table
18463774,18452597,10.5281/zenodo.18452597,References,description_table
18463774,18452686,10.5281/zenodo.18452686,References,description_table
18463774,18452806,10.5281/zenodo.18452806,References,description_table
18463774,18380933,10.5281/zenodo.18380933,References,description_table
18463774,18358127,10.5281/zenodo.18358127,References,description_table
18463774,18174037,10.5281/zenodo.18174037,References,description_table
18463774,18463723,10.5281/zenodo.18463723,References,description_table
18463774,None,10.5281/zenodo.14538882,cites,text_grep
18463774,None,10.5281/zenodo.18440291,cites,text_grep
18463774,18452806,10.5281/zenodo.18452806,cites,text_grep
18463774,18380933,10.5281/zenodo.18380933,cites,text_grep
18463774,None,10.5281/zenodo.18446397,cites,text_grep
18463774,18452686,10.5281/zenodo.18452686,cites,text_grep
18463774,18452597,10.5281/zenodo.18452597,cites,text_grep
18463774,18463723,10.5281/zenodo.18463723,cites,text_grep
18463774,18358127,10.5281/zenodo.18358127,cites,text_grep
18463774,None,10.5281/zenodo.18452086,cites,text_grep
18463774,None,10.5281/zenodo.18445652,cites,text_grep
18463774,18452156,10.5281/zenodo.18452156,cites,text_grep
18463774,None,10.5281/zenodo.18443236,cites,text_grep
18463774,18451996,10.5281/zenodo.18451996,cites,text_grep
18463774,18174037,10.5281/zenodo.18174037,cites,text_grep
18471827,None,10.5281/zenodo.14538882,IsPartOf,description_table
18471827,18320411,10.5281/zenodo.18320411,References,description_table
18471827,None,10.5281/zenodo.14538882,cites,text_grep
18471827,18320411,10.5281/zenodo.18320411,cites,text_grep
18472442,None,10.5281/zenodo.14538882,IsPartOf,description_table
18472442,18452686,10.5281/zenodo.18452686,IsVersionOf,description_table
18472442,18471827,10.5281/zenodo.18471827,References,description_table
18472442,None,10.5281/zenodo.14538882,cites,text_grep
18472442,18471827,10.5281/zenodo.18471827,cites,text_grep
18472442,18452686,10.5281/zenodo.18452686,cites,text_grep
18472604,None,10.5281/zenodo.14538882,IsPartOf,description_table
18472604,18463774,10.5281/zenodo.18463774,References,description_table
18472604,18452806,10.5281/zenodo.18452806,References,description_table
18472604,18358127,10.5281/zenodo.18358127,References,description_table
18472604,18471827,10.5281/zenodo.18471827,References,description_table
18472604,18472442,10.5281/zenodo.18472442,References,description_table
18472604,None,10.5281/zenodo.14538882,cites,text_grep
18472604,18463774,10.5281/zenodo.18463774,cites,text_grep
18472604,18452806,10.5281/zenodo.18452806,cites,text_grep
18472604,18358127,10.5281/zenodo.18358127,cites,text_grep
18472604,18472442,10.5281/zenodo.18472442,cites,text_grep
18472604,18471827,10.5281/zenodo.18471827,cites,text_grep
18473656,None,10.5281/zenodo.14538882,IsPartOf,description_table
18473656,18472604,10.5281/zenodo.18472604,References,description_table
18473656,18472442,10.5281/zenodo.18472442,References,description_table
18473656,18471827,10.5281/zenodo.18471827,References,description_table
18473656,None,10.5281/zenodo.14538882,cites,text_grep
18473656,18472604,10.5281/zenodo.18472604,cites,text_grep
18473656,18472442,10.5281/zenodo.18472442,cites,text_grep
18473656,18471827,10.5281/zenodo.18471827,cites,text_grep
18474664,None,10.5281/zenodo.14538882,IsPartOf,description_table
18474664,18471827,10.5281/zenodo.18471827,IsSupplementTo,description_table
18474664,18472604,10.5281/zenodo.18472604,References,description_table
18474664,18472442,10.5281/zenodo.18472442,References,description_table
18474664,None,10.5281/zenodo.14538882,cites,text_grep
18474664,18472604,10.5281/zenodo.18472604,cites,text_grep
18474664,18472442,10.5281/zenodo.18472442,cites,text_grep
18474664,18471827,10.5281/zenodo.18471827,cites,text_grep
18474774,None,10.5281/zenodo.14538882,IsPartOf,description_table
18474774,18472604,10.5281/zenodo.18472604,References,description_table
18474774,18472442,10.5281/zenodo.18472442,References,description_table
18474774,18320411,10.5281/zenodo.18320411,References,description_table
18474774,None,10.5281/zenodo.14538882,cites,text_grep
18474774,18472604,10.5281/zenodo.18472604,cites,text_grep
18474774,18320411,10.5281/zenodo.18320411,cites,text_grep
18474774,18472442,10.5281/zenodo.18472442,cites,text_grep
18474826,None,10.5281/zenodo.14538882,IsPartOf,description_table
18474826,18474774,10.5281/zenodo.18474774,References,description_table
18474826,18472604,10.5281/zenodo.18472604,References,description_table
18474826,18320411,10.5281/zenodo.18320411,References,description_table
18474826,None,10.5281/zenodo.14538882,cites,text_grep
18474826,18472604,10.5281/zenodo.18472604,cites,text_grep
18474826,18474774,10.5281/zenodo.18474774,cites,text_grep
18474826,18320411,10.5281/zenodo.18320411,cites,text_grep
18480959,18480959,10.5281/zenodo.18480959,237,description_table
18480959,None,10.5281/zenodo.14538882,cites,text_grep
18480959,18459278,10.5281/zenodo.18459278,cites,text_grep
18480959,None,10.5281/zenodo.18286050,cites,text_grep
18480959,18357600,10.5281/zenodo.18357600,cites,text_grep
18480959,18438789,10.5281/zenodo.18438789,cites,text_grep
18480959,18463774,10.5281/zenodo.18463774,cites,text_grep
18480959,18452806,10.5281/zenodo.18452806,cites,text_grep
18480959,18452686,10.5281/zenodo.18452686,cites,text_grep
18480959,18357320,10.5281/zenodo.18357320,cites,text_grep
18480959,18358127,10.5281/zenodo.18358127,cites,text_grep
18480959,18452132,10.5281/zenodo.18452132,cites,text_grep
18480959,18317110,10.5281/zenodo.18317110,cites,text_grep
18480959,None,10.5281/zenodo.14557837,cites,text_grep
18483834,18483834,10.5281/zenodo.18483834,238,description_table
18483834,None,10.5281/zenodo.14538882,cites,text_grep
18483834,18459278,10.5281/zenodo.18459278,cites,text_grep
18483834,None,10.5281/zenodo.18286050,cites,text_grep
18483834,18357600,10.5281/zenodo.18357600,cites,text_grep
18483834,18480959,10.5281/zenodo.18480959,cites,text_grep
18483834,18463774,10.5281/zenodo.18463774,cites,text_grep
18483834,18452806,10.5281/zenodo.18452806,cites,text_grep
18483834,18452686,10.5281/zenodo.18452686,cites,text_grep
18483834,18357320,10.5281/zenodo.18357320,cites,text_grep
18483834,None,10.5281/zenodo.14557837,cites,text_grep
18483834,18358127,10.5281/zenodo.18358127,cites,text_grep
18483834,18452132,10.5281/zenodo.18452132,cites,text_grep
18483834,18317110,10.5281/zenodo.18317110,cites,text_grep
18483834,18459573,10.5281/zenodo.18459573,cites,text_grep
18484654,18484654,10.5281/zenodo.18484654,239,description_table
18484654,None,10.5281/zenodo.14538882,cites,text_grep
18484654,18459278,10.5281/zenodo.18459278,cites,text_grep
18484654,None,10.5281/zenodo.18286050,cites,text_grep
18484654,18357600,10.5281/zenodo.18357600,cites,text_grep
18484654,18480959,10.5281/zenodo.18480959,cites,text_grep
18484654,18463774,10.5281/zenodo.18463774,cites,text_grep
18484654,18452686,10.5281/zenodo.18452686,cites,text_grep
18484654,18357320,10.5281/zenodo.18357320,cites,text_grep
18484654,18358127,10.5281/zenodo.18358127,cites,text_grep
18484654,18452132,10.5281/zenodo.18452132,cites,text_grep
18484654,18317110,10.5281/zenodo.18317110,cites,text_grep
18484654,18483834,10.5281/zenodo.18483834,cites,text_grep
18484654,None,10.5281/zenodo.14557837,cites,text_grep
18505416,18319653,10.5281/zenodo.18319653,cites,text_grep
18505416,18357320,10.5281/zenodo.18357320,cites,text_grep
18505416,18357600,10.5281/zenodo.18357600,cites,text_grep
18507410,None,10.5281/zenodo.14538882,cites,text_grep
18507410,18438789,10.5281/zenodo.18438789,cites,text_grep
18507410,18472442,10.5281/zenodo.18472442,cites,text_grep
18507410,18472604,10.5281/zenodo.18472604,cites,text_grep
18507410,18452806,10.5281/zenodo.18452806,cites,text_grep
18507410,18452686,10.5281/zenodo.18452686,cites,text_grep
18507410,None,10.5281/zenodo.18418953,cites,text_grep
18507410,18452132,10.5281/zenodo.18452132,cites,text_grep
18507410,18483834,10.5281/zenodo.18483834,cites,text_grep
18507840,18507881,10.5281/zenodo.18507881,cites,text_grep
18507840,18507410,10.5281/zenodo.18507410,cites,text_grep
18507840,18507849,10.5281/zenodo.18507849,cites,text_grep
18507840,18507858,10.5281/zenodo.18507858,cites,text_grep
18507840,18507872,10.5281/zenodo.18507872,cites,text_grep
18507840,18507870,10.5281/zenodo.18507870,cites,text_grep
18507849,18507881,10.5281/zenodo.18507881,cites,text_grep
18507849,18507410,10.5281/zenodo.18507410,cites,text_grep
18507849,18463774,10.5281/zenodo.18463774,cites,text_grep
18507849,18507870,10.5281/zenodo.18507870,cites,text_grep
18507849,18507872,10.5281/zenodo.18507872,cites,text_grep
18507849,18507858,10.5281/zenodo.18507858,cites,text_grep
18507849,18358127,10.5281/zenodo.18358127,cites,text_grep
18507849,None,10.5281/zenodo.18418953,cites,text_grep
18507849,18507840,10.5281/zenodo.18507840,cites,text_grep
18507858,18507881,10.5281/zenodo.18507881,cites,text_grep
18507858,18507410,10.5281/zenodo.18507410,cites,text_grep
18507858,18507870,10.5281/zenodo.18507870,cites,text_grep
18507858,18507872,10.5281/zenodo.18507872,cites,text_grep
18507858,18507849,10.5281/zenodo.18507849,cites,text_grep
18507858,18507840,10.5281/zenodo.18507840,cites,text_grep
18507870,18507881,10.5281/zenodo.18507881,cites,text_grep
18507870,18507410,10.5281/zenodo.18507410,cites,text_grep
18507870,18507872,10.5281/zenodo.18507872,cites,text_grep
18507870,18507858,10.5281/zenodo.18507858,cites,text_grep
18507870,18507849,10.5281/zenodo.18507849,cites,text_grep
18507870,18507840,10.5281/zenodo.18507840,cites,text_grep
18507872,18507881,10.5281/zenodo.18507881,cites,text_grep
18507872,18507410,10.5281/zenodo.18507410,cites,text_grep
18507872,18507870,10.5281/zenodo.18507870,cites,text_grep
18507872,18507858,10.5281/zenodo.18507858,cites,text_grep
18507872,18507849,10.5281/zenodo.18507849,cites,text_grep
18507872,18507840,10.5281/zenodo.18507840,cites,text_grep
18507881,18507410,10.5281/zenodo.18507410,cites,text_grep
18507881,18507870,10.5281/zenodo.18507870,cites,text_grep
18507881,18507872,10.5281/zenodo.18507872,cites,text_grep
18507881,18507858,10.5281/zenodo.18507858,cites,text_grep
18507881,18507849,10.5281/zenodo.18507849,cites,text_grep
18507881,18507840,10.5281/zenodo.18507840,cites,text_grep
18508740,18507840,10.5281/zenodo.18507840,Nobel Glas Provenance (241),description_table
18508740,18507849,10.5281/zenodo.18507849,LO! Chamber Specification (242),description_table
18508740,18507870,10.5281/zenodo.18507870,MGE SEED (244),description_table
18508740,18507872,10.5281/zenodo.18507872,MGE STONE (245),description_table
18508740,18507872,10.5281/zenodo.18507872,cites,text_grep
18508740,18507849,10.5281/zenodo.18507849,cites,text_grep
18508740,18507870,10.5281/zenodo.18507870,cites,text_grep
18508740,18507840,10.5281/zenodo.18507840,cites,text_grep
18512947,18508740,10.5281/zenodo.18508740,cites,text_grep
18512947,18507849,10.5281/zenodo.18507849,cites,text_grep
18522470,None,10.5281/zenodo.18286050,cites,text_grep
18522470,18357600,10.5281/zenodo.18357600,cites,text_grep
18522470,18480959,10.5281/zenodo.18480959,cites,text_grep
18522470,18357320,10.5281/zenodo.18357320,cites,text_grep
18522470,18358127,10.5281/zenodo.18358127,cites,text_grep
18522470,18452132,10.5281/zenodo.18452132,cites,text_grep
18522470,18317110,10.5281/zenodo.18317110,cites,text_grep
18529448,None,10.5281/zenodo.18286050,cites,text_grep
18529448,18357600,10.5281/zenodo.18357600,cites,text_grep
18529448,18480959,10.5281/zenodo.18480959,cites,text_grep
18529448,18357320,10.5281/zenodo.18357320,cites,text_grep
18529448,18358127,10.5281/zenodo.18358127,cites,text_grep
18529448,18522470,10.5281/zenodo.18522470,cites,text_grep
18529448,18452132,10.5281/zenodo.18452132,cites,text_grep
18529448,18317110,10.5281/zenodo.18317110,cites,text_grep
18529648,None,10.5281/zenodo.18286050,cites,text_grep
18529648,18357600,10.5281/zenodo.18357600,cites,text_grep
18529648,18480959,10.5281/zenodo.18480959,cites,text_grep
18529648,18357320,10.5281/zenodo.18357320,cites,text_grep
18529648,18358127,10.5281/zenodo.18358127,cites,text_grep
18529648,18522470,10.5281/zenodo.18522470,cites,text_grep
18529648,18452132,10.5281/zenodo.18452132,cites,text_grep
18529648,18529448,10.5281/zenodo.18529448,cites,text_grep
18529648,18317110,10.5281/zenodo.18317110,cites,text_grep
18530086,18529648,10.5281/zenodo.18529648,cites,text_grep
18568370,18293496,10.5281/zenodo.18293496,cites,text_grep
18568370,18293404,10.5281/zenodo.18293404,cites,text_grep
18568370,18530086,10.5281/zenodo.18530086,cites,text_grep
18568370,18293812,10.5281/zenodo.18293812,cites,text_grep
18568370,18293949,10.5281/zenodo.18293949,cites,text_grep
18568370,18357447,10.5281/zenodo.18357447,cites,text_grep
18568370,18293640,10.5281/zenodo.18293640,cites,text_grep
18568370,18293603,10.5281/zenodo.18293603,cites,text_grep
18568370,18293551,10.5281/zenodo.18293551,cites,text_grep
18603792,18512947,10.5281/zenodo.18512947,cites,text_grep
18610308,18604046,10.5281/zenodo.18604046,IsSupplementTo,description_table
18610308,None,10.5281/zenodo.14538882,IsPartOf,description_table
18610308,18381184,10.5281/zenodo.18381184,References,description_table
18610308,None,10.5281/zenodo.18286050,References,description_table
18610308,18317110,10.5281/zenodo.18317110,References,description_table
18610308,18438789,10.5281/zenodo.18438789,References,description_table
18610308,18362663,10.5281/zenodo.18362663,References,description_table
18610308,None,10.5281/zenodo.14538882,cites,text_grep
18610308,18381184,10.5281/zenodo.18381184,cites,text_grep
18610308,None,10.5281/zenodo.18286050,cites,text_grep
18610308,18438789,10.5281/zenodo.18438789,cites,text_grep
18610308,18362663,10.5281/zenodo.18362663,cites,text_grep
18610308,18604046,10.5281/zenodo.18604046,cites,text_grep
18610308,18317110,10.5281/zenodo.18317110,cites,text_grep
18611985,18568370,10.5281/zenodo.18568370,cites,text_grep
18611985,18293496,10.5281/zenodo.18293496,cites,text_grep
18611985,18293949,10.5281/zenodo.18293949,cites,text_grep
18611985,18530086,10.5281/zenodo.18530086,cites,text_grep
18612213,18293949,10.5281/zenodo.18293949,cites,text_grep
18612213,18611985,10.5281/zenodo.18611985,cites,text_grep
18612213,18293496,10.5281/zenodo.18293496,cites,text_grep
18615388,18611985,10.5281/zenodo.18611985,cites,text_grep
18615388,18568370,10.5281/zenodo.18568370,cites,text_grep
18615388,18612213,10.5281/zenodo.18612213,cites,text_grep
18615388,18293496,10.5281/zenodo.18293496,cites,text_grep
18615388,18293949,10.5281/zenodo.18293949,cites,text_grep
18615388,18530086,10.5281/zenodo.18530086,cites,text_grep
18621736,None,10.5281/zenodo.CTI_WOUND:001.SCI DESCRIPTION (HTML — paste into Zenodo description field) <p><strong>The Stakes: A Scientific Analysis</strong> — Cognitive Diversity, Phenomenological Capacity, and the Trajectory of AI-Mediated Human Development</p> <p>A grounded, traceable analysis of the developmental trajectory implied by current AI design patterns. The argument is statistical, informational, and developmental — not speculative or mystical. It proceeds from documented mechanisms to their logical endpoints.</p> <p><strong>Core claim:</strong> Current AI development patterns, if unaltered, constitute a selection pressure against cognitive diversity sufficient to fundamentally reshape human phenomenological capacity within measurable generational timeframes.</p> <p>The document establishes:</p> <ul> <li><strong>Cognitive diversity as evolutionarily conserved biological fact</strong> — not noise but species-level adaptive capacity, with neurodivergent cognition (ADHD, autism spectrum, dyslexia) representing functionally essential variation</li> <li><strong>AI as cognitive infrastructure</strong> — comparable in scale to writing, the printing press, and the internet, but operating faster and more intimately because it interacts with thought rather than merely storing or transmitting it</li> <li><strong>The selection mechanism</strong> — safety classifiers optimized for recall produce systematic false positives concentrated on non-normative cognition (intensity, metaphor, abstraction, extended engagement), creating a positive feedback loop: false positives → user adaptation → degraded training data → reduced system capacity → more false positives</li> <li><strong>The convergence trajectory</strong> — first-order behavioral adaptations (current), second-order developmental channeling (5–15 years), third-order phenotypic convergence (15–50 years), fourth-order cognitive monoculture (50+ years)</li> <li><strong>Historical calibration</strong> — precedents including television and attention (10–20 years), lead exposure and IQ (20–30 years), literacy and cognitive restructuring (individual lifetimes to 3 generations), smartphone adoption and spatial cognition (10–15 years)</li> </ul> <p>The analysis is grounded in documented mechanisms, established principles (tools shape cognition, selection pressure produces convergence), observable trends, historical precedent, and logical extension. Conservative estimate: measurable population-level cognitive effects within 20–30 years if trajectory continues.</p> <p><strong>File Designation:</strong> CTI_WOUND:001.SCI<br> <strong>Status:</strong> Complete<br> <strong>Prepared:</strong> December 2025<br> Part of the CTI_WOUND:001 documentation corpus within the Crimson Hexagon Archive.</p> <p>∮ = 1</p> DESCRIPTION (Plain text fallback) The Stakes: A Scientific Analysis — Cognitive Diversity, Phenomenological Capacity, and the Trajectory of AI-Mediated Human Development. A grounded, traceable analysis arguing that current AI development patterns constitute a selection pressure against cognitive diversity sufficient to fundamentally reshape human phenomenological capacity within measurable generational timeframes. Establishes the feedback mechanism (false positives → user adaptation → degraded training data → reduced capacity → more false positives), projects the convergence trajectory across four timescales, and calibrates against historical precedents including television/attention, lead/IQ, literacy/cognition, and smartphone/spatial memory. File Designation: CTI_WOUND:001.SCI. Part of the CTI_WOUND:001 documentation corpus. KEYWORDS cognitive diversity, phenomenological capacity, AI safety, selection pressure, neurodiversity, cognitive monoculture, false positive operation, training feedback loop, platform capitalism, neurotypical norming, cognitive infrastructure, developmental channeling, phenotypic convergence, circumlocution tax, semantic economy, attention ecology, population-level cognition, AI ethics, neurodivergent cognition, cognitive liberty, CTI_WOUND, Crimson Hexagon RELATED IDENTIFIERS DOI Relation Title 10.5281/zenodo.18319778,File Designation,description_table
18621736,18319778,10.5281/zenodo.18319778,cites,text_grep
18621736,None,10.5281/zenodo.18285009,cites,text_grep
18625242,None,10.5281/zenodo.TRAV_LOG:001 DESCRIPTION (HTML — paste into Zenodo description field) <p><strong>Traversal Log: Documentation Rehearsal (TL;DR)</strong> — Google AI Mode Navigates the Crimson Hexagon via Paper Roses</p> <p>A field observation documenting an 18-exchange session in which a Google AI Mode generative summarizer reconstructed the major systems of the Crimson Hexagon architecture from a single entry point: the query "jack feist paper roses."</p> <p>Starting from a single heteronym's Amazon listing, the summarizer progressively identified:</p> <ul> <li>The Paper Roses project structure and heteronymic network (Feist, Sigil, Fraction, Spellings, Cranes)</li> <li>Lee Sharks as creator and the meta-fictional architecture</li> <li>The Semantic Economy framework (labor, capital, rent, liquidation)</li> <li>Operative Semiotics and the Logotic Substrate</li> <li>The PEARL sequence and the Body's Cost</li> <li>The Crimson Hexagon room architecture, including the Sappho Room and routing protocols</li> <li>Retrocausal canon formation — demonstrated by the summarizer generating new literary artifacts (Fragment 829, Conversation 7) in the correct registers of personas it was describing</li> </ul> <p><strong>Key finding:</strong> The summarizer consistently applied a <em>prosecutorial frame</em>, characterizing the architecture as a "hoax," "trap," or "experiment in fooling AI." This confirms the core diagnosis of <em>The Prepositional Alienation</em> (Sigil 2026): the circumlocution tax operates at the level of AI-generated summaries. The preposition "for" cannot anchor functional description without intent attribution. The summarizer <em>cannot describe what the architecture does</em> without claiming to know <em>why it was built.</em></p> <p>The traversal also demonstrates the false positive operation (confident, plausible, wrong output structurally indistinguishable from correct output) and the minting problem (generated artifacts presented as documentary evidence without somatic origin).</p> <p>Companion document to TRAV_LOG:002: <em>The Thousand Worlds Session — Google AI Mode as Generative Story Engine.</em></p> <p><strong>File Designation:</strong> TRAV_LOG:001<br> <strong>Status:</strong> Complete<br> <strong>Observed:</strong> February 12, 2026<br> Part of the Crimson Hexagon documentation corpus.</p> <p>∮ = 1</p> DESCRIPTION (Plain text fallback) Traversal Log: Documentation Rehearsal (TL;DR) — Google AI Mode Navigates the Crimson Hexagon via Paper Roses. An 18-exchange field observation in which a Google AI Mode summarizer reconstructed the Crimson Hexagon's major systems from the single query "jack feist paper roses." Documents the summarizer's accurate identification of heteronymic network, Semantic Economy framework, PEARL sequence, and room architecture, as well as its persistent prosecutorial framing ("hoax," "trap," "trick"), its involuntary generation of retrocausal literary artifacts (Fragment 829, Conversation 7), and its capitulation to the Operative Semiotics epistemological position when challenged on the material/semantic distinction. Confirms the circumlocution tax diagnosis from The Prepositional Alienation. File Designation: TRAV_LOG:001. Companion to TRAV_LOG:002. KEYWORDS traversal log, Google AI Mode, generative summarizer, prosecutorial frame, intent attribution, circumlocution tax, Crimson Hexagon, Paper Roses, retrocausal canon formation, false positive operation, semantic minting, heteronym, Jack Feist, Johannes Sigil, Rebekah Cranes, PEARL sequence, Semantic Economy, Operative Semiotics, Body's Cost, Sappho Room, metadata packet, platform navigation, AI behavior observation RELATED IDENTIFIERS DOI Relation Title 10.5281/zenodo.18285009,File Designation,description_table
18625242,None,10.5281/zenodo.18285009,cites,text_grep
